タイムスタンプ,注文を割り振った車両番号を入力して下さい,注文は個人のお客さんと店舗のどちらでしたか?,個人からの注文だった場合、お客さんの性別はどちらでしたか?,このお客さんからの注文は何度目ですか?,お客さんの国籍はどちらでしたか?,注文を受けたのは業務開始から何時間以内ですか?,注文を受けた地域の周辺で何か事故や道路工事、年中行事などはありましたか? ,注文を受けた時間の忙しさはどの程度でしたか?,お客さんの印象はどうでしたか?,お客さんの酩酊度はどの程度でしたか?,乗車において店側、あるいはお客さん同士の乗車サポートがありましたか?,どんな車両でしたか?あてはまるものすべてにチェックして下さい。,あなたにとってこの注文の移動距離は最適でしたか?,注文を受けたお客さんは過去に問題を起こしていましたか?,今回生じたトラブル全てをチェックして下さい,このマッチングを評価して下さい,入力完了フラグ,,,,,
1:48:09,2号車,個人注文,男性,はじめて,外国人,2時間以内,あった,全く忙しくなかった,良かった,問題なく会話ができる,あった,普通乗用車,注文を受けたかった距離よりも短く感じる,起こしていない,,良かった,completed,,,,,
1:48:55,2号車,個人注文,男性,はじめて,日本人,2時間以内,あった,全く忙しくなかった,良かった,問題なく会話ができる,あった,軽自動車,注文を受けたかった距離よりも短く感じる,起こしていない,,良かった,completed,,,,,
2:42:57,1号車,個人注文,男性,5回以上,外国人,2時間以内,あった,全く忙しくなかった,良かった,問題なく会話ができる,あった,普通乗用車,ほぼ注文を受けたかった距離だった,起こしていない,,良かった,completed,,,,,
2:56:04,1号車,個人注文,男性,2回から4回目,外国人,2時間以内,あった,ある程度忙しかった,良かった,問題なく会話ができる,あった,普通乗用車,ほぼ注文を受けたかった距離だった,起こしていない,,良かった,completed,,,,,
21:08:49,1号車,個人注文,男性,はじめて,日本人,2時間以内,あった,全く忙しくなかった,良かった,問題なく会話ができる,あった,普通乗用車,ほぼ注文を受けたかった距離だった,起こしていない,,良かった,completed,,,,,
22:09:36,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,not completed,,,,,
22:18:30,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,not completed,,,,,
22:18:42,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,not completed,,,,,
22:53:39,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,not completed,,,,,
22:53:40,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,not completed,,,,,
23:02:48,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,not completed,,,,,
0:01:27,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,not completed,,,,,
0:12:56,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,not completed,,,,,
1:06:53,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,not completed,,,,,
1:19:07,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,not completed,,,,,
2:04:01,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,not completed,,,,,
2:42:21,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,not completed,,,,,
4:17:32,1号車,個人注文,男性,はじめて,外国人,2時間以内,あった,ある程度忙しかった,良かった,問題なく会話ができる,あった,普通乗用車,ほぼ注文を受けたかった距離だった,起こしていない,,良かった,completed,,,,,
4:18:53,1号車,個人注文,男性,はじめて,外国人,2時間以内,あった,ある程度忙しかった,良かった,問題なく会話ができる,あった,普通乗用車,ほぼ注文を受けたかった距離だった,起こしていない,,良かった,completed,,,,,
4:19:36,1号車,個人注文,女性,はじめて,外国人,2時間以内,あった,かなり忙しかった,良かった,問題なく会話ができる,あった,普通乗用車,受けたかった注文の移動距離よりも長く感じる,起こしていない,,良かった,completed,,,,,
4:20:36,1号車,個人注文,男性,はじめて,外国人,2時間以内,あった,かなり忙しかった,良かった,問題なく会話ができる,あった,普通乗用車,ほぼ注文を受けたかった距離だった,起こしていない,,良かった,completed,,,,,
4:37:52,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,not completed,,,,,
21:53:47,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,not completed,,,,,
22:34:41,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,not completed,,,,,
22:57:38,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,not completed,,,,,
23:50:55,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,not completed,,,,,
23:58:24,1号車,個人注文,男性,はじめて,外国人,2時間以内,なかった,ある程度忙しかった,良かった,問題なく会話ができる,なかった,普通乗用車,ほぼ注文を受けたかった距離だった,起こしていない,,良かった,completed,,,,,
23:59:21,1号車,個人注文,男性,はじめて,外国人,2時間以内,なかった,ある程度忙しかった,良かった,問題なく会話ができる,なかった,普通乗用車,ほぼ注文を受けたかった距離だった,起こしていない,,良かった,completed,,,,,
0:03:28,1号車,個人注文,男性,はじめて,外国人,2時間以内,なかった,ある程度忙しかった,良かった,問題なく会話ができる,なかった,普通乗用車,ほぼ注文を受けたかった距離だった,起こしていない,,良かった,completed,,,,,
0:04:31,1号車,個人注文,男性,はじめて,外国人,2時間以内,なかった,ある程度忙しかった,良かった,問題なく会話ができる,なかった,普通乗用車,ほぼ注文を受けたかった距離だった,起こしていない,,良かった,completed,,,,,
0:05:09,1号車,個人注文,男性,はじめて,外国人,2時間以内,なかった,ある程度忙しかった,良かった,問題なく会話ができる,なかった,普通乗用車,ほぼ注文を受けたかった距離だった,起こしていない,,良かった,completed,,,,,
0:38:19,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,not completed,,,,,
1:31:18,1号車,個人注文,男性,はじめて,外国人,2時間以内,あった,かなり忙しかった,良かった,問題なく会話ができる,あった,普通乗用車,ほぼ注文を受けたかった距離だった,起こしていない,,良かった,completed,,,,,
21:22:55,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,not completed,,,,,
22:28:51,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,not completed,,,,,
23:34:05,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,not completed,,,,,
0:52:34,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,not completed,,,,,
1:06:45,1号車,個人注文,男性,はじめて,外国人,2時間以内,なかった,ある程度忙しかった,良かった,問題なく会話ができる,あった,普通乗用車,ほぼ注文を受けたかった距離だった,起こしていない,,良かった,completed,,,,,
1:07:16,1号車,個人注文,男性,はじめて,日本人,2時間以内,あった,ある程度忙しかった,良かった,問題なく会話ができる,,普通乗用車,ほぼ注文を受けたかった距離だった,起こしていない,,良かった,completed,,,,,
1:07:54,1号車,個人注文,男性,はじめて,外国人,2時間以内,あった,かなり忙しかった,良かった,問題なく会話ができる,あった,普通乗用車,ほぼ注文を受けたかった距離だった,起こしていない,,良かった,completed,,,,,
1:08:53,1号車,個人注文,男性,はじめて,外国人,2時間以内,あった,全く忙しくなかった,良かった,問題なく会話ができる,あった,普通乗用車,ほぼ注文を受けたかった距離だった,起こしていない,,良かった,completed,,,,,
1:20:48,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,not completed,,,,,
1:59:11,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,not completed,,,,,
2:24:57,1号車,個人注文,男性,はじめて,外国人,2時間以内,あった,全く忙しくなかった,良かった,問題なく会話ができる,なかった,普通乗用車,ほぼ注文を受けたかった距離だった,起こしていない,,良かった,completed,,,,,
2:26:02,1号車,個人注文,男性,はじめて,外国人,2時間以内,あった,全く忙しくなかった,良かった,問題なく会話ができる,あった,普通乗用車,ほぼ注文を受けたかった距離だった,起こしていない,,良かった,completed,,,,,
22:16:41,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,not completed,,,,,
22:50:55,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,not completed,,,,,
23:23:30,1号車,個人注文,男性,はじめて,外国人,2時間以内,あった,ある程度忙しかった,良かった,問題なく会話ができる,あった,普通乗用車,ほぼ注文を受けたかった距離だった,起こしていない,,良かった,completed,,,,,
23:24:02,1号車,個人注文,女性,2回から4回目,日本人,2時間以内,あった,全く忙しくなかった,良かった,問題なく会話ができる,あった,普通乗用車,ほぼ注文を受けたかった距離だった,起こしていない,,良かった,completed,,,,,
